oxboxbbob,d
bxooxbbob,d
oxbbxobob,d
bxobxobob,d
bxboxobob,x
oxbbxboob,o
bxobxboob,d
bxboxboob,o
bxbbxooob,d
oxobxbbbo,x
oxboxbbbo,x
bxooxbbbo,x
oxbbxobbo,x
bxobxobbo,o
bxboxobbo,x
oxbbxbobo,x
bxobxbobo,x
bxboxbobo,x
bxbbxoobo,x
oxbbxbboo,d
bxobxbboo,o
bxboxbboo,d
bxbbxoboo,o
bxbbxbooo,o
ooxoxbbbb,x
ooxbxobbb,x
obxoxobbb,x
boxoxobbb,x
ooxbxbobb,d
obxoxbobb,o
boxoxbobb,d
obxbxoobb,d
boxbxoobb,d
bbxoxoobb,x
ooxbxbbob,x
obxoxbbob,x
boxoxbbob,x
obxbxobob,x
boxbxobob,x
bbxoxobob,x
obxbxboob,o
boxbxboob,x
bbxoxboob,o
bbxbxooob,d
ooxbxbbbo,x
obxoxbbbo,x
boxoxbbbo,x
obxbxobbo,x
boxbxobbo,x
bbxoxobbo,x
obxbxbobo,o
boxbxbobo,d
bbxoxbobo,o
bbxbxoobo,d
obxbxbboo,x
boxbxbboo,x
bbxoxbboo,x
bbxbxoboo,x
bbxbxbooo,o
oooxxbbbb,o
oobxxobbb,d
oboxxobbb,o
booxxobbb,o
oobxxbobb,x
oboxxbobb,x
booxxbobb,x
obbxxoobb,d
bobxxoobb,d
bboxxoobb,d
oobxxbbob,x
oboxxbbob,x
booxxbbob,x
obbxxobob,d
bobxxobob,x
bboxxobob,d
obbxxboob,x
bobxxboob,x
bboxxboob,x
bbbxxooob,d
oobxxbbbo,x
oboxxbbbo,x
booxxbbbo,x
obbxxobbo,d
bobxxobbo,d
bboxxobbo,o
obbxxbobo,x
bobxxbobo,x
bboxxbobo,x
bbbxxoobo,o
obbxxbboo,x
bobxxbboo,x
bboxxbboo,x
bbbxxoboo,o
bbbxxbooo,o
xooobxbbb,d
xooboxbbb,o
xobooxbbb,d
xboooxbbb,d
xoobbxobb,x
xobobxobb,x
xboobxobb,d
xobboxobb,o
xboboxobb,o
xbbooxobb,x
xoobbxbob,x
xobobxbob,d
xboobxbob,d
xobboxbob,o
xboboxbob,o
xbbooxbob,d
xobbbxoob,o
xbobbxoob,o
xbbobxoob,x
xbbboxoob,o
xoobbxbbo,x
xobobxbbo,d
xboobxbbo,d
xobboxbbo,d
xboboxbbo,d
xbbooxbbo,d
xobbbxobo,d
xbobbxobo,o
xbbobxobo,d
xbbboxobo,o
xobbbxboo,o
xbobbxboo,d
xbbobxboo,d
xbbboxboo,o
xbbbbxooo,o
oxoobxbbb,d
oxoboxbbb,o
oxbooxbbb,o
bxoooxbbb,d
oxobbxobb,o
oxbobxobb,o
bxoobxobb,o
oxbboxobb,o
bxoboxobb,o
bxbooxobb,o
oxobbxbob,d
oxbobxbob,d
bxoobxbob,d
oxbboxbob,d
bxoboxbob,d
bxbooxbob,x
oxbbbxoob,o
bxobbxoob,o
bxbobxoob,o
bxbboxoob,o
oxobbxbbo,x
oxbobxbbo,o
bxoobxbbo,d
oxbboxbbo,o
bxoboxbbo,o
bxbooxbbo,d
oxbbbxobo,o
bxobbxobo,o
bxbobxobo,o
bxbboxobo,o
oxbbbxboo,o
bxobbxboo,d
bxbobxboo,d
bxbboxboo,o
bxbbbxooo,o
ooxobxbbb,x
ooxboxbbb,x
obxooxbbb,x
boxooxbbb,x
ooxbbxobb,x
obxobxobb,o
boxobxobb,x
obxboxobb,x
boxboxobb,x
bbxooxobb,x
ooxbbxbob,x
obxobxbob,x
boxobxbob,x
obxboxbob,x
boxboxbob,o
bbxooxbob,x
obxbbxoob,x
boxbbxoob,x
bbxobxoob,x
bbxboxoob,x
ooxbbxbbo,x
obxobxbbo,o
boxobxbbo,o
obxboxbbo,o
boxboxbbo,o
bbxooxbbo,d
obxbbxobo,o
boxbbxobo,o
bbxobxobo,o
bbxboxobo,o
obxbbxboo,o
boxbbxboo,o
bbxobxboo,o
bbxboxboo,o
bbxbbxooo,o
oooxbxbbb,o
oobxoxbbb,o
oboxoxbbb,o
booxoxbbb,o
oobxbxobb,x
oboxbxobb,x
booxbxobb,x
obbxoxobb,o
bobxoxobb,o
bboxoxobb,o
oobxbxbob,x
oboxbxbob,x
booxbxbob,x
obbxoxbob,o
bobxoxbob,o
bboxoxbob,o
obbxbxoob,x
bobxbxoob,x
bboxbxoob,x
bbbxoxoob,o
oobxbxbbo,x
oboxbxbbo,x
booxbxbbo,x
obbxoxbbo,o
bobxoxbbo,o
bboxoxbbo,o
obbxbxobo,x
bobxbxobo,x
bboxbxobo,x
bbbxoxobo,o
obbxbxboo,x
bobxbxboo,x
bboxbxboo,x
bbbxoxboo,o
bbbxbxooo,o
ooobxxbbb,o
ooboxxbbb,o
obooxxbbb,o
boooxxbbb,d
oobbxxobb,x
obobxxobb,x
boobxxobb,x
obboxxobb,o
boboxxobb,d
bbooxxobb,d
oobbxxbob,x
obobxxbob,x
boobxxbob,x
obboxxbob,d
boboxxbob,x
bbooxxbob,d
obbbxxoob,x
bobbxxoob,x
bbobxxoob,x
bbboxxoob,o
oobbxxbbo,x
obobxxbbo,x
boobxxbbo,x
obboxxbbo,d
boboxxbbo,d
bbooxxbbo,d
obbbxxobo,x
bobbxxobo,x
bbobxxobo,x
bbboxxobo,o
obbbxxboo,x
bobbxxboo,x
bbobxxboo,x
bbboxxboo,d
bbbbxxooo,o
xooobbxbb,x
xoobobxbb,x
xoboobxbb,o
xbooobxbb,d
xoobboxbb,x
xoboboxbb,x
xbooboxbb,o
xobbooxbb,x
xbobooxbb,x
xbboooxbb,o
xoobbbxob,x
xobobbxob,x
xboobbxob,d
xobbobxob,o
xbobobxob,x
xbboobxob,o
xobbboxob,x
xbobboxob,x
xbboboxob,x
xbbbooxob,x
xoobbbxbo,x
xobobbxbo,d
xboobbxbo,d
xobbobxbo,x
xbobobxbo,x
xbboobxbo,d
xobbboxbo,x
xbobboxbo,o
xbboboxbo,o
xbbbooxbo,x
xobbbbxoo,x
xbobbbxoo,x
xbbobbxoo,x
xbbbobxoo,x
xbbbboxoo,x
oxoobbxbb,x
oxobobxbb,d
oxboobxbb,o
bxooobxbb,d
oxobboxbb,d
oxboboxbb,x
bxooboxbb,o
oxbbooxbb,o
bxobooxbb,o
bxboooxbb,o
oxobbbxob,d
oxbobbxob,d
bxoobbxob,d
oxbbobxob,d
bxobobxob,d
bxboobxob,d
oxbbboxob,d
bxobboxob,d
bxboboxob,d
bxbbooxob,d
oxobbbxbo,o
oxbobbxbo,x
bxoobbxbo,d
oxbbobxbo,o
bxobobxbo,o
bxboobxbo,o
oxbbboxbo,o
bxobboxbo,o
bxboboxbo,o
bxbbooxbo,o
oxbbbbxoo,d
bxobbbxoo,d
bxbobbxoo,x
bxbbobxoo,x
bxbbboxoo,x
ooxobbxbb,x
ooxbobxbb,o
obxoobxbb,o
boxoobxbb,o
ooxbboxbb,x
obxoboxbb,x
boxoboxbb,x
obxbooxbb,o
boxbooxbb,o
bbxoooxbb,o
ooxbbbxob,x
obxobbxob,x
boxobbxob,x
obxbobxob,o
boxbobxob,o
bbxoobxob,o
obxbboxob,x
boxbboxob,x
bbxoboxob,x
bbxbooxob,o
ooxbbbxbo,x
obxobbxbo,x
boxobbxbo,x
obxbobxbo,o
boxbobxbo,o
bbxoobxbo,o
obxbboxbo,x
boxbboxbo,x
bbxoboxbo,x
bbxbooxbo,o
obxbbbxoo,x
boxbbbxoo,x
bbxobbxoo,x
bbxbobxoo,o
bbxbboxoo,x
oooxbbxbb,o
oobxobxbb,o
oboxobxbb,o
booxobxbb,x
oobxboxbb,o
oboxboxbb,o
booxboxbb,x
obbxooxbb,d
bobxooxbb,x
bboxooxbb,x
oobxbbxob,o
oboxbbxob,o
booxbbxob,x
obbxobxob,o
bobxobxob,o
bboxobxob,x
obbxboxob,o
bobxboxob,x
bboxboxob,x
bbbxooxob,x
oobxbbxbo,o
oboxbbxbo,o
booxbbxbo,x
obbxobxbo,o
bobxobxbo,x
bboxobxbo,x
obbxboxbo,o
bobxboxbo,x
bboxboxbo,o
bbbxooxbo,x
obbxbbxoo,x
bobxbbxoo,x
bboxbbxoo,x
bbbxobxoo,x
bbbxboxoo,x
ooobxbxbb,o
ooboxbxbb,x
obooxbxbb,d
boooxbxbb,d
oobbxoxbb,x
obobxoxbb,o
boobxoxbb,o
obboxoxbb,x
boboxoxbb,x
bbooxoxbb,x
oobbxbxob,x
obobxbxob,d
boobxbxob,x
obboxbxob,x
boboxbxob,x
bbooxbxob,d
obbbxoxob,x
bobbxoxob,x
bbobxoxob,d
bbboxoxob,x
oobbxbxbo,x
obobxbxbo,o
boobxbxbo,o
obboxbxbo,x
boboxbxbo,x
bbooxbxbo,d
obbbxoxbo,x
bobbxoxbo,x
bbobxoxbo,o
bbboxoxbo,x
obbbxbxoo,x
bobbxbxoo,x
bbobxbxoo,d
bbboxbxoo,x
bbbbxoxoo,x
ooobbxxbb,o
oobobxxbb,x
oboobxxbb,d
booobxxbb,d
oobboxxbb,o
oboboxxbb,o
booboxxbb,o
obbooxxbb,x
bobooxxbb,d
bboooxxbb,d
oobbbxxob,o
obobbxxob,d
boobbxxob,o
obbobxxob,x
bobobxxob,d
bboobxxob,d
obbboxxob,o
bobboxxob,o
bboboxxob,d
bbbooxxob,d
oobbbxxbo,o
obobbxxbo,o
boobbxxbo,d
obbobxxbo,d
bobobxxbo,d
bboobxxbo,d
obbboxxbo,o
bobboxxbo,o
bboboxxbo,d
bbbooxxbo,d
obbbbxxoo,x
bobbbxxoo,x
bbobbxxoo,x
bbbobxxoo,d
bbbboxxoo,o
xooobbbxb,x
xoobobbxb,x
xoboobbxb,d
xbooobbxb,o
xoobbobxb,x
xobobobxb,d
xboobobxb,o
xobboobxb,d
xboboobxb,o
xbbooobxb,o
xoobbboxb,d
xobobboxb,d
xboobboxb,x
xobboboxb,d
xboboboxb,o
xbbooboxb,o
xobbbooxb,d
xbobbooxb,o
xbbobooxb,x
xbbboooxb,o
xoobbbbxo,d
xobobbbxo,d
xboobbbxo,d
xobbobbxo,d
xbobobbxo,o
xbboobbxo,d
xobbbobxo,d
xbobbobxo,o
xbbobobxo,o
xbbboobxo,o
xobbbboxo,d
xbobbboxo,o
xbbobboxo,x
xbbboboxo,d
xbbbbooxo,d
oxoobbbxb,x
oxobobbxb,o
oxboobbxb,o
bxooobbxb,o
oxobbobxb,x
oxbobobxb,x
bxoobobxb,x
oxbboobxb,o
bxoboobxb,o
bxbooobxb,o
oxobbboxb,x
oxbobboxb,o
bxoobboxb,x
oxbboboxb,o
bxoboboxb,o
bxbooboxb,o
oxbbbooxb,x
bxobbooxb,x
bxbobooxb,x
bxbboooxb,o
oxobbbbxo,x
oxbobbbxo,x
bxoobbbxo,x
oxbbobbxo,o
bxobobbxo,o
bxboobbxo,o
oxbbbobxo,x
bxobbobxo,o
bxbobobxo,x
bxbboobxo,o
oxbbbboxo,x
bxobbboxo,x
bxbobboxo,x
bxbboboxo,o
bxbbbooxo,x
ooxobbbxb,x
ooxbobbxb,x
obxoobbxb,o
boxoobbxb,d
ooxbbobxb,x
obxobobxb,o
boxobobxb,d
obxboobxb,o
boxboobxb,d
bbxooobxb,o
ooxbbboxb,d
obxobboxb,o
boxobboxb,d
obxboboxb,o
boxboboxb,d
bbxooboxb,o
obxbbooxb,d
boxbbooxb,d
bbxobooxb,o
bbxboooxb,d
ooxbbbbxo,d
obxobbbxo,o
boxobbbxo,d
obxbobbxo,o
boxbobbxo,d
bbxoobbxo,o
obxbbobxo,x
boxbbobxo,d
bbxobobxo,x
bbxboobxo,o
obxbbboxo,o
boxbbboxo,d
bbxobboxo,d
bbxboboxo,d
bbxbbooxo,x
oooxbbbxb,o
oobxobbxb,o
oboxobbxb,o
booxobbxb,o
oobxbobxb,d
oboxbobxb,o
booxbobxb,o
obbxoobxb,d
bobxoobxb,x
bboxoobxb,o
oobxbboxb,d
oboxbboxb,o
booxbboxb,o
obbxoboxb,o
bobxoboxb,d
bboxoboxb,o
obbxbooxb,d
bobxbooxb,d
bboxbooxb,o
bbbxoooxb,d
oobxbbbxo,o
oboxbbbxo,o
booxbbbxo,o
obbxobbxo,o
bobxobbxo,d
bboxobbxo,o
obbxbobxo,o
bobxbobxo,d
bboxbobxo,o
bbbxoobxo,o
obbxbboxo,x
bobxbboxo,d
bboxbboxo,o
bbbxoboxo,o
bbbxbooxo,d
ooobxbbxb,o
ooboxbbxb,o
obooxbbxb,x
boooxbbxb,d
oobbxobxb,d
obobxobxb,x
boobxobxb,o
obboxobxb,x
boboxobxb,x
bbooxobxb,x
oobbxboxb,o
obobxboxb,x
boobxboxb,d
obboxboxb,o
boboxboxb,d
bbooxboxb,x
obbbxooxb,x
bobbxooxb,d
bbobxooxb,x
bbboxooxb,x
oobbxbbxo,d
obobxbbxo,x
boobxbbxo,o
obboxbbxo,x
boboxbbxo,d
bbooxbbxo,x
obbbxobxo,x
bobbxobxo,d
bbobxobxo,o
bbboxobxo,x
obbbxboxo,x
bobbxboxo,d
bbobxboxo,x
bbboxboxo,x
bbbbxooxo,x
ooobbxbxb,o
oobobxbxb,o
oboobxbxb,o
booobxbxb,d
oobboxbxb,o
oboboxbxb,o
booboxbxb,o
obbooxbxb,o
bobooxbxb,x
bboooxbxb,d
oobbbxoxb,o
obobbxoxb,o
boobbxoxb,o
obbobxoxb,o
bobobxoxb,d
bboobxoxb,o
obbboxoxb,o
bobboxoxb,d
bboboxoxb,o
bbbooxoxb,o
oobbbxbxo,o
obobbxbxo,o
boobbxbxo,d
obbobxbxo,o
bobobxbxo,d
bboobxbxo,d
obbboxbxo,o
bobboxbxo,d
bboboxbxo,o
bbbooxbxo,d
obbbbxoxo,o
bobbbxoxo,d
bbobbxoxo,x
bbbobxoxo,d
bbbboxoxo,o
ooobbbxxb,o
oobobbxxb,x
oboobbxxb,x
booobbxxb,x
oobbobxxb,x
obobobxxb,x
boobobxxb,x
obboobxxb,x
boboobxxb,x
bbooobxxb,x
oobbboxxb,x
obobboxxb,x
boobboxxb,x
obboboxxb,x
boboboxxb,x
bbooboxxb,x
obbbooxxb,x
bobbooxxb,x
bbobooxxb,x
bbboooxxb,o
oobbbbxxo,o
obobbbxxo,o
boobbbxxo,o
obbobbxxo,x
bobobbxxo,o
bboobbxxo,o
obbbobxxo,o
bobbobxxo,d
bbobobxxo,o
bbboobxxo,o
obbbboxxo,o
bobbboxxo,o
bbobboxxo,o
bbboboxxo,o
bbbbooxxo,o
xooobbbbx,x
xoobobbbx,o
xoboobbbx,o
xbooobbbx,o
xoobbobbx,x
xobobobbx,x
xboobobbx,x
xobboobbx,o
xboboobbx,o
xbbooobbx,o
xoobbbobx,x
xobobbobx,x
xboobbobx,x
xobbobobx,o
xbobobobx,o
xbboobobx,o
xobbboobx,x
xbobboobx,x
xbboboobx,x
xbbbooobx,o
xoobbbbox,x
xobobbbox,x
xboobbbox,x
xobbobbox,o
xbobobbox,o
xbboobbox,o
xobbbobox,x
xbobbobox,x
xbbobobox,x
xbbboobox,o
xobbbboox,x
xbobbboox,x
xbbobboox,x
xbbboboox,o
xbbbbooox,x
oxoobbbbx,d
oxobobbbx,d
oxboobbbx,o
bxooobbbx,o
oxobbobbx,x
oxbobobbx,o
bxoobobbx,x
oxbboobbx,d
bxoboobbx,o
bxbooobbx,o
oxobbbobx,o
oxbobbobx,o
bxoobbobx,o
oxbbobobx,o
bxobobobx,o
bxboobobx,o
oxbbboobx,d
bxobboobx,x
bxboboobx,o
bxbbooobx,o
oxobbbbox,d
oxbobbbox,d
bxoobbbox,d
oxbbobbox,d
bxobobbox,d
bxboobbox,d
oxbbbobox,d
bxobbobox,d
bxbobobox,d
bxbboobox,d
oxbbbboox,d
bxobbboox,d
bxbobboox,x
bxbboboox,x
bxbbbooox,x
ooxobbbbx,x
ooxbobbbx,x
obxoobbbx,x
boxoobbbx,x
ooxbbobbx,x
obxobobbx,o
boxobobbx,x
obxboobbx,d
boxboobbx,o
bbxooobbx,o
ooxbbbobx,x
obxobbobx,o
boxobbobx,x
obxbobobx,x
boxbobobx,x
bbxoobobx,x
obxbboobx,d
boxbboobx,d
bbxoboobx,o
bbxbooobx,d
ooxbbbbox,x
obxobbbox,x
boxobbbox,x
obxbobbox,x
boxbobbox,o
bbxoobbox,x
obxbbobox,d
boxbbobox,x
bbxobobox,x
bbxboobox,o
obxbbboox,x
boxbbboox,x
bbxobboox,x
bbxboboox,x
bbxbbooox,x
oooxbbbbx,o
oobxobbbx,o
oboxobbbx,o
booxobbbx,o
oobxbobbx,d
oboxbobbx,d
booxbobbx,x
obbxoobbx,d
bobxoobbx,d
bboxoobbx,x
oobxbbobx,d
oboxbbobx,o
booxbbobx,o
obbxobobx,d
bobxobobx,o
bboxobobx,o
obbxboobx,d
bobxboobx,d
bboxboobx,d
bbbxooobx,d
oobxbbbox,o
oboxbbbox,d
booxbbbox,o
obbxobbox,d
bobxobbox,o
bboxobbox,o
obbxbobox,d
bobxbobox,d
bboxbobox,x
bbbxoobox,d
obbxbboox,x
bobxbboox,x
bboxbboox,x
bbbxoboox,o
bbbxbooox,d
ooobxbbbx,o
ooboxbbbx,o
obooxbbbx,o
boooxbbbx,x
oobbxobbx,d
obobxobbx,d
boobxobbx,x
obboxobbx,x
boboxobbx,x
bbooxobbx,x
oobbxbobx,o
obobxbobx,o
boobxbobx,x
obboxbobx,o
boboxbobx,x
bbooxbobx,x
obbbxoobx,d
bobbxoobx,x
bbobxoobx,x
bbboxoobx,x
oobbxbbox,x
obobxbbox,d
boobxbbox,x
obboxbbox,d
boboxbbox,x
bbooxbbox,x
obbbxobox,d
bobbxobox,x
bbobxobox,x
bbboxobox,x
obbbxboox,d
bobbxboox,x
bbobxboox,x
bbboxboox,x
bbbbxooox,x
ooobbxbbx,o
oobobxbbx,x
oboobxbbx,o
booobxbbx,o
oobboxbbx,x
oboboxbbx,o
booboxbbx,o
obbooxbbx,x
bobooxbbx,x
bboooxbbx,d
oobbbxobx,x
obobbxobx,o
boobbxobx,o
obbobxobx,o
bobobxobx,x
bboobxobx,o
obbboxobx,x
bobboxobx,x
bboboxobx,o
bbbooxobx,x
oobbbxbox,x
obobbxbox,o
boobbxbox,o
obbobxbox,x
bobobxbox,x
bboobxbox,o
obbboxbox,x
bobboxbox,o
bboboxbox,o
bbbooxbox,x
obbbbxoox,x
bobbbxoox,x
bbobbxoox,x
bbbobxoox,x
bbbboxoox,x
ooobbbxbx,o
oobobbxbx,x
oboobbxbx,x
booobbxbx,x
oobbobxbx,x
obobobxbx,x
boobobxbx,x
obboobxbx,x
boboobxbx,x
bbooobxbx,x
oobbboxbx,x
obobboxbx,x
boobboxbx,x
obboboxbx,x
boboboxbx,x
bbooboxbx,x
obbbooxbx,x
bobbooxbx,x
bbobooxbx,x
bbboooxbx,o
oobbbbxox,o
obobbbxox,d
boobbbxox,o
obbobbxox,x
bobobbxox,x
bboobbxox,d
obbbobxox,d
bobbobxox,o
bbobobxox,d
bbboobxox,o
obbbboxox,d
bobbboxox,x
bbobboxox,x
bbboboxox,x
bbbbooxox,o
ooobbbbxx,o
oobobbbxx,x
oboobbbxx,x
booobbbxx,x
oobbobbxx,x
obobobbxx,x
boobobbxx,x
obboobbxx,x
boboobbxx,x
bbooobbxx,x
oobbbobxx,x
obobbobxx,x
boobbobxx,x
obbobobxx,x
bobobobxx,x
bboobobxx,x
obbboobxx,x
bobboobxx,x
bboboobxx,x
bbbooobxx,o
oobbbboxx,o
obobbboxx,o
boobbboxx,o
obbobboxx,o
bobobboxx,o
bboobboxx,o
obbboboxx,o
bobboboxx,d
bboboboxx,o
bbbooboxx,o
obbbbooxx,o
bobbbooxx,o
bbobbooxx,x
bbbobooxx,o
bbbboooxx,o
xxxoobobb,x
xxxoboobb,x
xxxbooobb,x
xxxoobbob,x
xxxobobob,x
xxxboobob,x
xxxobboob,x
xxxboboob,x
xxxbbooob,x
xxxoobbbo,x
xxxobobbo,x
xxxboobbo,x
xxxobbobo,x
xxxbobobo,x
xxxbboobo,x
xxxobbboo,x
xxxbobboo,x
xxxbboboo,x
xxoxoobbb,o
xxoxboobb,o
xxbxooobb,o
xxoxobbob,o
xxoxbobob,o
xxbxoobob,x
xxoxbboob,o
xxbxoboob,o
xxbxbooob,o
xxoxobbbo,o
xxbxoobbo,o
xxoxbbobo,o
xxbxobobo,o
xxbxboobo,o
xxoxbbboo,o
xxbxobboo,o
xxbxboboo,o
xoxxoobbb,o
xoxxobobb,o
xoxxboobb,o
xbxxooobb,d
xoxxbobob,o
xbxxoobob,o
xoxxbboob,o
xbxxoboob,o
xbxxbooob,o
xoxxobbbo,o
xoxxbobbo,d
xbxxoobbo,x
xoxxbbobo,o
xbxxobobo,o
xbxxboobo,o
xoxxbbboo,o
xbxxobboo,o
xbxxboboo,o
oxxxoobbb,o
oxxxobobb,o
oxxxboobb,o
bxxxooobb,d
oxxxobbob,o
oxxxbobob,o
bxxxoobob,d
oxxxbboob,o
bxxxoboob,o
bxxxbooob,o
oxxxbobbo,o
bxxxoobbo,o
oxxxbbobo,o
bxxxobobo,o
bxxxboobo,o
oxxxbbboo,o
bxxxobboo,o
bxxxboboo,o
xxooxobbb,o
xxooxbobb,x
xxobxoobb,o
xxboxoobb,x
xxooxbbob,o
xxobxobob,o
xxboxobob,x
xxobxboob,o
xxboxboob,o
xxbbxooob,o
xxooxbbbo,o
xxboxobbo,o
xxobxbobo,o
xxboxbobo,o
xxbbxoobo,o
xxobxbboo,o
xxboxbboo,o
xxbbxoboo,o
xoxoxobbb,x
xoxoxbobb,d
xoxbxoobb,d
xbxoxoobb,x
xoxoxbbob,x
xoxbxobob,x
xbxoxobob,x
xoxbxboob,o
xbxoxboob,o
xbxbxooob,o
xoxoxbbbo,d
xoxbxobbo,d
xbxoxobbo,x
xoxbxbobo,o
xbxoxbobo,o
xbxbxoobo,o
xoxbxbboo,o
xbxoxbboo,o
xbxbxoboo,o
oxxoxobbb,o
oxxbxoobb,o
bxxoxoobb,o
oxxoxbbob,o
oxxbxobob,o
bxxoxobob,x
oxxbxboob,o
bxxoxboob,o
bxxbxooob,o
oxxoxbbbo,o
oxxbxobbo,x
bxxoxobbo,x
oxxbxbobo,o
bxxoxbobo,o
bxxbxoobo,o
oxxbxbboo,o
bxxoxbboo,o
bxxbxoboo,o
xooxxobbb,o
xooxxbobb,x
xobxxoobb,o
xboxxoobb,o
xooxxbbob,x
xobxxobob,x
xboxxobob,o
xobxxboob,o
xboxxboob,o
xbbxxooob,o
xooxxbbbo,o
xobxxobbo,o
xobxxbobo,o
xboxxbobo,o
xbbxxoobo,o
xobxxbboo,o
xboxxbboo,o
xbbxxoboo,o
oxoxxobbb,o
oxoxxbobb,x
oxbxxoobb,d
bxoxxoobb,o
oxoxxbbob,d
oxbxxobob,o
bxoxxobob,o
oxbxxboob,o
bxoxxboob,o
bxbxxooob,o
oxoxxbbbo,o
oxbxxobbo,o
oxbxxbobo,o
bxoxxbobo,o
bxbxxoobo,o
oxbxxbboo,o
bxoxxbboo,o
bxbxxoboo,o
ooxxxobbb,d
ooxxxbobb,d
obxxxoobb,d
boxxxoobb,d
ooxxxbbob,x
obxxxobob,d
boxxxobob,d
obxxxboob,o
boxxxboob,o
bbxxxooob,o
ooxxxbbbo,x
obxxxobbo,d
boxxxobbo,d
obxxxbobo,o
boxxxbobo,o
bbxxxoobo,o
obxxxbboo,o
boxxxbboo,o
bbxxxoboo,o
xxoooxbbb,o
xxoobxobb,o
xxbooxobb,o
xxoobxbob,o
xxoboxbob,o
xxbooxbob,d
xxobbxoob,o
xxbobxoob,o
xxbboxoob,o
xxoobxbbo,o
xxoboxbbo,o
xxbooxbbo,d
xxobbxobo,o
xxbobxobo,o
xxbboxobo,o
xxobbxboo,o
xxbobxboo,o
xxbboxboo,o
xoxooxbbb,o
xoxobxobb,d
xoxboxobb,o
xbxooxobb,x
xoxobxbob,o
xbxooxbob,o
xoxbbxoob,o
xbxobxoob,o
xbxboxoob,o
xoxobxbbo,o
xoxboxbbo,o
xbxooxbbo,d
xoxbbxobo,o
xbxobxobo,o
xbxboxobo,o
xoxbbxboo,o
xbxobxboo,o
xbxboxboo,o
oxxooxbbb,o
oxxboxobb,o
bxxooxobb,o
oxxobxbob,o
oxxboxbob,o
bxxooxbob,x
oxxbbxoob,o
bxxobxoob,o
bxxboxoob,o
oxxobxbbo,o
bxxooxbbo,o
oxxbbxobo,o
bxxobxobo,o
bxxboxobo,o
oxxbbxboo,o
bxxobxboo,o
bxxboxboo,o
xooxoxbbb,o
xooxbxobb,o
xobxoxobb,o
xooxbxbob,o
xboxoxbob,o
xobxbxoob,o
xboxbxoob,o
xbbxoxoob,o
xooxbxbbo,x
xobxoxbbo,o
xboxoxbbo,o
xobxbxobo,o
xboxbxobo,o
xbbxoxobo,o
xobxbxboo,o
xboxbxboo,o
xbbxoxboo,o
oxoxoxbbb,o
oxoxbxobb,o
oxbxoxobb,o
oxoxbxbob,o
oxbxoxbob,o
bxoxoxbob,o
oxbxbxoob,o
bxoxbxoob,o
bxbxoxoob,o
oxoxbxbbo,o
bxoxoxbbo,o
oxbxbxobo,o
bxoxbxobo,o
bxbxoxobo,o
oxbxbxboo,o
bxoxbxboo,o
bxbxoxboo,o
ooxxoxbbb,o
ooxxbxobb,x
obxxoxobb,o
boxxoxobb,o
ooxxbxbob,o
obxxoxbob,o
obxxbxoob,o
boxxbxoob,o
bbxxoxoob,o
ooxxbxbbo,o
boxxoxbbo,o
obxxbxobo,o
boxxbxobo,o
bbxxoxobo,o
obxxbxboo,o
boxxbxboo,o
bbxxoxboo,o
xoooxxbbb,d
xoobxxobb,x
xoboxxobb,d
xbooxxobb,d
xoobxxbob,x
xoboxxbob,d
xbooxxbob,d
xobbxxoob,o
xbobxxoob,o
xbboxxoob,o
xoobxxbbo,d
xoboxxbbo,d
xbooxxbbo,d
xobbxxobo,o
xbobxxobo,o
xbboxxobo,o
xobbxxboo,o
xbobxxboo,o
xbboxxboo,o
oxooxxbbb,o
oxobxxobb,o
bxooxxobb,o
oxobxxbob,d
oxboxxbob,o
bxooxxbob,o
oxbbxxoob,o
bxobxxoob,o
bxboxxoob,o
oxobxxbbo,x
oxboxxbbo,o
bxooxxbbo,d
oxbbxxobo,o
bxobxxobo,o
bxboxxobo,o
oxbbxxboo,o
bxobxxboo,o
bxboxxboo,o
ooxoxxbbb,o
ooxbxxobb,o
boxoxxobb,o
ooxbxxbob,x
obxoxxbob,o
boxoxxbob,x
obxbxxoob,o
boxbxxoob,o
bbxoxxoob,o
ooxbxxbbo,x
obxoxxbbo,o
boxoxxbbo,o
obxbxxobo,o
boxbxxobo,o
bbxoxxobo,o
obxbxxboo,o
boxbxxboo,o
bbxoxxboo,o
oobxxxobb,x
oboxxxobb,x
booxxxobb,x
oobxxxbob,x
oboxxxbob,x
booxxxbob,x
obbxxxoob,x
bobxxxoob,x
bboxxxoob,x
oobxxxbbo,x
oboxxxbbo,x
booxxxbbo,x
obbxxxobo,x
bobxxxobo,x
bboxxxobo,x
obbxxxboo,x
bobxxxboo,x
bboxxxboo,x
xxooobxbb,o
xxooboxbb,o
xxobooxbb,o
xxoobbxob,o
xxobobxob,d
xxboobxob,o
xxobboxob,o
xxboboxob,o
xxbbooxob,o
xxoobbxbo,o
xxobobxbo,o
xxboobxbo,o
xxboboxbo,o
xxbbooxbo,o
xxobbbxoo,o
xxbobbxoo,d
xxbbobxoo,x
xxbbboxoo,o
xoxoobxbb,o
xoxoboxbb,o
xoxbooxbb,o
xoxobbxob,o
xbxoobxob,o
xoxbboxob,o
xbxoboxob,o
xbxbooxob,o
xoxobbxbo,o
xoxbobxbo,o
xbxoobxbo,o
xoxbboxbo,x
xbxoboxbo,o
